track_name,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre,track_id,track_genre_num
Christmas Time - 9328,0.0,51.58974358974359,58.372177608564854,88.14318203354496,2.7380952380952377,47.38901416349989,0.0,9.034907597535934,32.79678068410463,31.77070492907976,rock,9328,100.0
Summer Of '69 - 9329,0.0,51.282051282051285,91.07258748713801,88.1929309201175,4.523809523809523,1.665649755213332,0.0,11.60164271047228,74.84909456740444,57.046003648735265,rock,9329,100.0
Christmas Time - 9330,0.0,51.58974358974359,58.372177608564854,88.14318203354496,2.7380952380952377,47.38901416349989,0.0,9.034907597535934,32.79678068410463,31.77070492907976,rock,9330,100.0
Christmas Time - 9331,0.0,51.58974358974359,58.372177608564854,88.14318203354496,2.7380952380952377,47.38901416349989,0.0,9.034907597535934,32.79678068410463,31.77070492907976,rock,9331,100.0
Christmas Time - 9332,0.0,51.58974358974359,58.372177608564854,88.14318203354496,2.7380952380952377,47.38901416349989,0.0,9.034907597535934,32.79678068410463,31.77070492907976,rock,9332,100.0
Christmas Time - 9333,0.0,51.58974358974359,58.372177608564854,88.14318203354496,2.7380952380952377,47.38901416349989,0.0,9.034907597535934,32.79678068410463,31.77070492907976,rock,9333,100.0
Summer Of '69 - 9334,1.0,51.282051282051285,91.07258748713801,88.1929309201175,4.523809523809523,1.665649755213332,0.0,11.60164271047228,74.84909456740444,57.046003648735265,rock,9334,100.0
Christmas Time - 9335,0.0,51.58974358974359,58.372177608564854,88.14318203354496,2.7380952380952377,47.38901416349989,0.0,9.034907597535934,32.79678068410463,31.77070492907976,rock,9335,100.0
Merry Christmas - 9336,0.0,70.05128205128206,51.25030919942777,85.12508291481095,3.019480519480519,40.7624396115743,0.02006109979633401,9.856262833675565,60.160965794768615,45.19459921437141,rock,9336,100.0
Ohms - 9337,0.0,11.487179487179487,98.0941478905126,92.13256893774282,12.662337662337661,0.009809338389744392,2.4541751527494906,10.472279260780288,37.32394366197183,71.12445145702874,rock,9337,100.0
Christmas Time - 9338,0.0,51.58974358974359,58.372177608564854,88.14318203354496,2.7380952380952377,47.38901416349989,0.0,9.034907597535934,32.79678068410463,31.77070492907976,rock,9338,100.0
Joe And Mary - 9339,0.0,65.53846153846155,89.86889141798808,87.05818250734387,3.0303030303030303,5.3203060232450206,0.0,23.305954825462013,97.1830985915493,59.16416021563696,rock,9339,100.0
Ohms - 9340,0.0,11.487179487179487,98.0941478905126,92.13256893774282,12.662337662337661,0.009809338389744392,2.4541751527494906,10.472279260780288,37.32394366197183,71.12445145702874,rock,9340,100.0
Christmas Time - 9341,0.0,51.58974358974359,58.372177608564854,88.14318203354496,2.7380952380952377,47.38901416349989,0.0,9.034907597535934,32.79678068410463,31.77070492907976,rock,9341,100.0
Christmas Time - 9342,0.0,51.58974358974359,58.372177608564854,88.14318203354496,2.7380952380952377,47.38901416349989,0.0,9.034907597535934,32.79678068410463,31.77070492907976,rock,9342,100.0
Christmas Time - 9343,0.0,51.58974358974359,58.372177608564854,88.14318203354496,2.7380952380952377,47.38901416349989,0.0,9.034907597535934,32.79678068410463,31.77070492907976,rock,9343,100.0
"Night Fever - From ""Saturday Night Fever"" Soundtrack - 9344",2.0,74.46153846153847,78.13285474377625,81.66871979531886,2.7164502164502164,1.7861329288847063,0.18126272912423624,9.137577002053387,84.6076458752515,44.84205249576779,rock,9344,100.0
Joe And Mary - 9345,0.0,65.53846153846155,89.86889141798808,87.05818250734387,3.0303030303030303,5.3203060232450206,0.0,23.305954825462013,97.1830985915493,59.16416021563696,rock,9345,100.0
Limón y Sal - 9346,0.0,64.1025641025641,65.49404601770196,84.25092390789348,2.781385281385281,12.448893798801334,0.0,33.983572895277206,60.86519114688129,45.59768584718044,rock,9346,100.0
"Night Fever - From ""Saturday Night Fever"" Soundtrack - 9347",0.0,74.46153846153847,78.13285474377625,81.66871979531886,2.7164502164502164,1.7861329288847063,0.18126272912423624,9.137577002053387,84.6076458752515,44.84205249576779,rock,9347,100.0
Can't Stand Losing You - Remastered 2003 - 9348,0.0,75.48717948717949,79.53716682445116,85.8191983322278,31.38528138528138,6.354453263924316,0.0829938900203666,3.9117043121149897,91.75050301810866,58.33045707805335,rock,9348,100.0
"Night Fever - From ""Saturday Night Fever"" Soundtrack - 9349",1.0,74.46153846153847,78.13285474377625,81.66871979531886,2.7164502164502164,1.7861329288847063,0.18126272912423624,9.137577002053387,84.6076458752515,44.84205249576779,rock,9349,100.0
Hey There Delilah - 9350,80.0,67.28205128205128,29.18254793167901,73.34170378091538,3.1709956709956706,87.550072053958,0.0,10.164271047227926,29.979879275653925,42.72101967358611,rock,9350,100.0
Fireflies - 9351,79.0,52.51282051282052,66.3968180695644,82.28465839097886,4.751082251082251,2.7600385827283156,0.0,10.57494866529774,47.484909456740446,74.00769192840589,rock,9351,100.0
Chlorine - 9352,76.0,62.46153846153846,67.60051413871435,80.88458258315171,5.93073593073593,7.378560240130998,6.109979633401221,33.88090349075975,31.690140845070424,36.984123070854494,rock,9352,100.0
The Good Part - 9353,67.0,29.435897435897434,47.43860498045298,89.97441485833411,3.6796536796536796,8.613512770262584,0.004480651731160896,37.782340862423,58.04828973843058,76.54249461729368,rock,9353,100.0
Brother - 9354,77.0,53.23076923076923,62.685421856352114,84.38832559461764,5.216450216450216,35.039488862184015,0.0,10.882956878850102,21.126760563380284,49.349555413112434,rock,9354,100.0
"Dil Beparvah - The Dewarists, Season 5 - 9355",54.0,78.15384615384616,39.213348507928444,70.58656306263622,3.647186147186147,87.04805883032728,0.05305498981670061,9.958932238193018,35.714285714285715,56.68523905790312,rock,9355,100.0
Catalonia - 9356,2.0,40.92307692307693,80.33963087055112,87.39931772955558,5.887445887445886,32.1278121651258,0.0,30.082135523613964,70.02012072434607,82.09325641404926,rock,9356,100.0
Best Day Of My Life - 9357,79.0,69.02564102564104,90.47073945256304,92.72007959821852,3.7445887445887442,5.9327621560745065,0.026680244399185336,4.188911704312115,54.124748490945684,41.09429186595006,rock,9357,100.0
Catalonia - 9358,1.0,40.92307692307693,80.33963087055112,87.39931772955558,5.887445887445886,32.1278121651258,0.0,30.082135523613964,70.02012072434607,82.09325641404926,rock,9358,100.0
Riptide - 9359,1.0,49.53846153846154,73.31807046717651,82.5239268454468,4.123376623376624,43.77451895335866,0.0,13.963039014373717,48.692152917505034,41.76897917591177,rock,9359,100.0
Clarity - 9360,0.0,56.61538461538462,87.56180728545071,84.01876243722164,5.021645021645021,0.13651747603413972,0.02780040733197556,8.37782340862423,62.374245472837025,51.38594415134033,rock,9360,100.0
Merry Christmas - 9361,0.0,70.05128205128206,51.25030919942777,85.12508291481095,3.019480519480519,40.7624396115743,0.02006109979633401,9.856262833675565,60.160965794768615,45.19459921437141,rock,9361,100.0
Merry Christmas - 9362,0.0,70.05128205128206,51.25030919942777,85.12508291481095,3.019480519480519,40.7624396115743,0.02006109979633401,9.856262833675565,60.160965794768615,45.19459921437141,rock,9362,100.0
Merry Christmas - 9363,0.0,70.05128205128206,51.25030919942777,85.12508291481095,3.019480519480519,40.7624396115743,0.02006109979633401,9.856262833675565,60.160965794768615,45.19459921437141,rock,9363,100.0
Catalonia - 9364,0.0,40.92307692307693,80.33963087055112,87.39931772955558,5.887445887445886,32.1278121651258,0.0,30.082135523613964,70.02012072434607,82.09325641404926,rock,9364,100.0
Bohemian Rhapsody - Remastered 2011 - 9365,82.0,42.46153846153846,40.51735258284087,74.86733630247322,5.4004329004329,27.20808257354469,0.0,29.260780287474333,22.535211267605636,29.21659024045494,rock,9365,100.0
Run To You - 9366,1.0,57.33333333333334,86.55872722782576,87.24296408604188,2.8896103896103895,0.22888790918219337,0.0008441955193482689,19.09650924024641,64.98993963782696,51.94393767565702,rock,9366,100.0
Bonnie & Clyde - 9367,0.0,73.23076923076923,61.281109775677194,85.48043210461479,3.9718614718614718,89.45772230375476,1.1201629327902238,8.408624229979466,41.44869215291751,48.43285176602074,rock,9367,100.0
Merry Christmas - 9368,0.0,70.05128205128206,51.25030919942777,85.12508291481095,3.019480519480519,40.7624396115743,0.02006109979633401,9.856262833675565,60.160965794768615,45.19459921437141,rock,9368,100.0
Merry Christmas - 9369,0.0,70.05128205128206,51.25030919942777,85.12508291481095,3.019480519480519,40.7624396115743,0.02006109979633401,9.856262833675565,60.160965794768615,45.19459921437141,rock,9369,100.0
Christmas Time - 9370,1.0,51.58974358974359,58.372177608564854,88.14318203354496,2.7380952380952377,47.38901416349989,0.0,9.034907597535934,32.79678068410463,31.77070492907976,rock,9370,100.0
(Everything I Do) I Do It For You - 9371,2.0,53.948717948717956,36.60534035810359,68.5255377617739,3.0303030303030303,7.780170819035579,0.0013951120162932788,4.804928131416839,25.553319919517104,53.930197393290925,rock,9371,100.0
